run,U_value,sigma_value,hurst_exponent,fraction_greed,fraction_need
0,13,0.1368421052631579,0.7079864166690385,0.23513163255449912,0.7648683674455009
0,13,0.14736842105263157,0.6867220539929464,0.22609036287220616,0.7739096371277938
0,13,0.15789473684210525,0.7140228076314725,0.218173682342529,0.781826317657471
0,13,0.16842105263157894,0.7269766468139526,0.21619743276220754,0.7838025672377924
0,13,0.17894736842105263,0.7197486364237499,0.20960704685661063,0.7903929531433893
0,13,0.18947368421052632,0.7290020691842491,0.20592405604255296,0.794075943957447
0,13,0.2,0.7034074489532061,0.20288549239710335,0.7971145076028965
0,14,0.0,0.6190113004255384,0.36023653848160603,0.6397634615183939
0,14,0.010526315789473684,0.6152259616620749,0.35816660803569234,0.6418333919643077
0,14,0.021052631578947368,0.685240592931504,0.3496629364924892,0.6503370635075109
0,14,0.031578947368421054,0.6652353836833822,0.3417777109068524,0.6582222890931477
0,14,0.042105263157894736,0.676591686321188,0.3313790101131574,0.6686209898868427
0,14,0.05263157894736842,0.6612391957340841,0.330175531812153,0.6698244681878469
0,14,0.06315789473684211,0.6961748244943279,0.32646224839076976,0.6735377516092302
0,14,0.07368421052631578,0.67641778322337,0.3166278690068669,0.683372130993133
0,14,0.08421052631578947,0.6891707374087553,0.3076700100276644,0.6923299899723356
0,14,0.09473684210526316,0.6979137022481422,0.3073507495127255,0.6926492504872745
0,14,0.10526315789473684,0.7036152033310047,0.29734822117346515,0.7026517788265348
0,14,0.11578947368421053,0.6913063347659311,0.29928164042917105,0.700718359570829
0,14,0.12631578947368421,0.7130501972355086,0.2868597640883977,0.7131402359116021
0,14,0.1368421052631579,0.6979969598157377,0.28744563391100764,0.7125543660889924
0,14,0.14736842105263157,0.7154460980421212,0.2810011882139883,0.7189988117860118
0,14,0.15789473684210525,0.6938840692372961,0.2722925520668131,0.7277074479331869
0,14,0.16842105263157894,0.6891964557952327,0.2650586590077143,0.7349413409922856
0,14,0.17894736842105263,0.698735271854848,0.2640509025839727,0.7359490974160273
0,14,0.18947368421052632,0.7184238812010404,0.25835653444736745,0.7416434655526325
0,14,0.2,0.7176332843824296,0.24310556671006103,0.7568944332899389
0,15,0.0,0.6200735460748114,0.40806399577033786,0.5919360042296621
0,15,0.010526315789473684,0.6240407155461603,0.39737958082054076,0.6026204191794593
0,15,0.021052631578947368,0.6406658321523806,0.3937000813517028,0.6062999186482971
0,15,0.031578947368421054,0.6487809038098649,0.3899945299155022,0.6100054700844977
0,15,0.042105263157894736,0.6628539460370053,0.37811770743283785,0.6218822925671621
0,15,0.05263157894736842,0.6692264985380486,0.37118493814582065,0.6288150618541793
0,15,0.06315789473684211,0.6751749317141053,0.3701273219130692,0.6298726780869308
0,15,0.07368421052631578,0.6653672636174597,0.3656930540005836,0.6343069459994165
0,15,0.08421052631578947,0.6967136322554051,0.35481444962330083,0.6451855503766992
0,15,0.09473684210526316,0.657635481208571,0.3502393560106978,0.6497606439893022
